state,dist,year,dem,redist1,redist2,vote_P0,cand_dwnom0,prim_total0,vote_P1,cand_dwnom1,fully_open_general,this_primary_open,this_primary_open_other_inc,this_primary_inc_other_open,both_primaries_inc,tot_amountQ,tot_amountY,absdist,rv,treat,rv_treat,dv,margin,rv2,rv3,rv4,prim_total_winner,prim_pac_share,prim_share,winner_score,inc_winner,party_share,group_share,pnv,lag_pnv,dv_win,lag_dv_party,vote_G_comb,lag_dv_vote,lag_dv_pac,dv2,dv_win2,dv3,dv_win3,dv4,dv_win4,dv5,dv_win5,dv_lag,dv_win_lag,safe_for_party,competitive,dwnom1,dw1,dw2,dw3,dw4,dw_lag,cov2dc,qual_D,qual_R,qual,winner_hall_snyder_score,wnom1,lag_wnom1,abs_lag_wnom,abs_dw_lag,winner_female,winner_share
MO,7,1996,0,103,108,0.44081923365592957,0.1670200079679489,8936,0.5591807961463928,0.12288683652877808,1,1,0,0,0,72194.046875,8330.146484375,0.04413317143917084,-0.059180766344070435,0,0,0.6721050143241882,0.059180766344070435,0.0035023631062358618,-2.072725328616798e-4,1.2266546946193557e-5,49200,0.16134041547775269,0.1537085473537445,0.12288683652877808,0,0.09998700022697449,0.8665473461151123,0.41189485788345337,0.41189485788345337,1,0.41060957312583923,0.6721050143241882,0.5349000692367554,0.5333694815635681,0.7491631507873535,1,0.7553908824920654,1,NA,NA,NA,NA,0.5904747843742371,1,0,1,0.5870000123977661,0.6000000238418579,0.6129999756813049,NA,NA,0.7929999828338623,0.8106681108474731,0,1,1,0.12288683652877808,0.5748121738433838,0.9497631192207336,0.9497631192207336,0.7929999828338623,0,0.8462914824485779
MO,7,2010,0,108,1000,0.3656035363674164,0.28367266058921814,5500,0.13929438591003418,0.1670200079679489,1,1,0,0,0,49399.10546875,2996.9365234375,0.11665265262126923,0.22411370277404785,1,0.22411370277404785,0.676128625869751,0.22411370277404785,0.050226952880620956,0.011256548576056957,0.0025227467995136976,5500,0.17391304671764374,0.24262207746505737,0.28367266058921814,0,0.0549958199262619,0.906507134437561,0.34018760919570923,0.34018760919570923,1,0.09998700022697449,0.676128625869751,0.6721050143241882,0.8665473461151123,NA,NA,NA,NA,NA,NA,NA,NA,0.7064439654350281,1,1,0,0.7429999709129333,NA,NA,NA,NA,0.6650000214576721,NA,0,0,0,0.28367266058921814,0.8374309539794922,0.39673635363578796,0.39673635363578796,0.6650000214576721,0,0.24262207746505737
MO,8,1980,1,93,98,0.2256353795528412,-0.25958603620529175,6000,0.14387236535549164,0.06487125158309937,1,1,0,0,0,50995.20703125,7930.8251953125,0.3244572877883911,0.11063778400421143,1,0.11063778400421143,0.42855799198150635,0.11063778400421143,0.012240719050168991,0.001354286097921431,1.4983520668465644e-4,6000,0.4780876636505127,0.4780876636505127,-0.25958603620529175,0,0.13280212879180908,0.85391765832901,0.39661943912506104,0.39661943912506104,0,NA,0.42855799198150635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.41499999165534973,NA,NA,NA,NA,0.19900000095367432,NA,1,1,1,-0.25958603620529175,0.4054332375526428,NA,NA,0.19900000095367432,0,0.4780876636505127
MO,8,1980,0,93,98,0.26737937331199646,0.4303969740867615,25715,0.33687788248062134,0.21945588290691376,1,1,0,0,0,182286.84375,25545.1875,0.21094109117984772,-0.05750736594200134,0,0,0.5714420080184937,0.05750736594200134,0.003307097125798464,-1.9018244347535074e-4,1.0936891158053186e-5,19837,0.6170492172241211,0.5645196437835693,0.21945588290691376,0,0.1185298040509224,0.8458119034767151,0.39661943912506104,0.39661943912506104,1,NA,0.5714420080184937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.41499999165534973,NA,NA,NA,NA,0.19900000095367432,NA,1,1,1,0.21945588290691376,0.4054332375526428,NA,NA,0.19900000095367432,0,0.4354803264141083
MO,9,1986,0,98,103,0.48094838857650757,0.29844141006469727,14700,0.46032339334487915,0.11215067654848099,0,1,1,0,0,15512.27734375,5724.08740234375,0.18629074096679688,0.01095592975616455,1,0.01095592975616455,0.4252086579799652,0.01095592975616455,1.2003239680780098e-4,1.3150664699423942e-6,1.4407776305347397e-8,14700,0.17945007979869843,0.45057472586631775,0.29844141006469727,0,0.2072717845439911,0.56170654296875,0.40756452083587646,0.40756452083587646,0,NA,0.4252086579799652,NA,NA,0.32087135314941406,0,0.4247204661369324,0,NA,NA,NA,NA,0.47114098072052,0,0,1,-0.19499999284744263,-0.20900000631809235,-0.22200000286102295,NA,NA,-0.1809999942779541,0.6056304574012756,1,1,1,0.29844141006469727,-0.08339405804872513,-0.08473999798297882,0.08473999798297882,0.1809999942779541,0,0.45057472586631775
MS,1,1994,1,103,108,0.5644488334655762,-0.2875599265098572,135766,0.43555113673210144,0.10957632213830948,1,1,0,0,0,94717.8125,55685.9609375,0.39713624119758606,0.06444883346557617,1,0.06444883346557617,0.36942344903945923,0.06444883346557617,0.004153652116656303,2.6769802207127213e-4,1.7252825273317285e-5,135766,0.775256872177124,0.7791627645492554,-0.2875599265098572,0,0.35032957792282104,0.5958853960037231,0.4417271316051483,0.4417271316051483,0,NA,0.36942344903945923,NA,NA,0.31158122420310974,0,0.31245097517967224,0,0.29049238562583923,0,NA,NA,0.5945966839790344,1,0,1,0.4869999885559082,0.492000013589859,0.49799999594688416,0.503000020980835,NA,-0.33799999952316284,0.7074798941612244,1,1,1,-0.2875599265098572,0.6934486031532288,-0.2751096189022064,0.2751096189022064,0.33799999952316284,0,0.7791627645492554
MS,4,1988,1,99,103,0.39064788818359375,-0.32967743277549744,64586,0.60935211181640625,0.10869753360748291,1,1,0,0,0,239468.25,40879.37890625,0.43837496638298035,-0.10935211181640625,0,0,0.55475616455078125,0.10935211181640625,0.011957884766161442,-0.001307619852013886,1.4299100439529866e-4,49151,0.5862120389938354,0.5678539276123047,0.10869753360748291,0,0.14052364230155945,0.8231766819953918,0.4242839217185974,0.4242839217185974,1,NA,0.55475616455078125,NA,NA,0.80598384141922,1,NA,NA,NA,NA,NA,NA,0.7151046991348267,1,0,1,0.03500000014901161,0.03500000014901161,NA,NA,NA,-0.2590000033378601,0.6242257952690125,0,0,0,0.10869753360748291,0.5638822913169861,-0.189315527677536,0.189315527677536,0.2590000033378601,0,0.4321461021900177
MS,4,1994,1,103,108,0.3473500907421112,-0.3114640414714813,103182,0.5833707451820374,0.10869753360748291,0,0,0,1,0,79504.7578125,345.7112121582031,0.42016157507896423,-0.12679454684257507,0,0,0.6846597790718079,0.12679454684257507,0.01607685722410679,-0.0020384578965604305,2.5846532662399113e-4,153100,0.4020046293735504,0.4026111960411072,0.10869753360748291,1,0.0038243529852479696,0.879503607749939,0.4256182610988617,0.4256182610988617,1,0.14052364230155945,0.6846597790718079,0.55475616455078125,0.8231766819953918,0.37280231714248657,0,0.5400031805038452,1,0.5936496257781982,1,NA,NA,0.7497308850288391,1,0,1,0.22300000488758087,0.41100001335144043,-0.0949999988079071,-0.0949999988079071,NA,0.03500000014901161,0.5744724273681641,0,0,0,0.10869753360748291,-0.13792093098163605,0.058255359530448914,0.058255359530448914,0.03500000014901161,0,0.5973888039588928
MS,4,1998,0,103,108,0.5598631501197815,0.2619571387767792,35130,0.4401368796825409,0.21762129664421082,1,1,0,0,0,157335.53125,62142.63671875,0.04433584213256836,0.059863150119781494,1,0.059863150119781494,0.4599968194961548,0.059863150119781494,0.0035835967864841223,2.145253965863958e-4,1.2842165233450942e-5,35130,0.8686622977256775,0.908338725566864,0.2619571387767792,0,0.25935953855514526,0.6566581726074219,0.4256182610988617,0.4256182610988617,0,NA,0.4599968194961548,NA,NA,0.40635037422180176,0,NA,NA,NA,NA,NA,NA,0.6271976828575134,1,0,1,-0.0949999988079071,-0.0949999988079071,NA,NA,NA,0.41100001335144043,0.5781230330467224,1,0,0,0.2619571387767792,0.019211629405617714,0.41594669222831726,0.41594669222831726,0.41100001335144043,0,0.908338725566864
MT,1,1996,0,103,1000,0.4376864731311798,0.20930728316307068,15986,0.35738685727119446,0.17273792624473572,1,1,0,0,0,142239.75,137544.875,0.03656935691833496,0.050498247146606445,1,0.050498247146606445,0.5484603643417358,0.050498247146606445,0.002550072968006134,1.287742197746411e-4,6.502872111013858e-6,15986,0.5753187537193298,0.7305881977081299,0.20930728316307068,0,0.4582242965698242,0.4738650321960449,0.4273955523967743,0.4273955523967743,1,0.4582242965698242,0.5484603643417358,0.5484603643417358,0.4738650321960449,0.5411993861198425,1,0.5267159938812256,1,0.6642199158668518,1,0.662595272064209,1,0.4646080732345581,0,0,1,0.5350000262260437,0.5350000262260437,0.5239999890327454,0.5210000276565552,0.5189999938011169,-0.33399999141693115,0.9562820792198181,1,0,0,0.20930728316307068,0.4996948540210724,-0.7449187636375427,0.7449187636375427,0.33399999141693115,0,0.7305881977081299
NC,1,1992,1,103,108,0.5473846793174744,-0.17534416913986206,103005,0.45261532068252563,0.1256190836429596,1,1,0,0,0,79929.1484375,3784.989990234375,0.30096325278282166,0.047384679317474365,1,0.047384679317474365,0.6806696653366089,0.047384679317474365,0.0022453079000115395,1.0639319225447252e-4,5.041407348471694e-6,103005,0.8426797389984131,0.8444486260414124,-0.17534416913986206,0,0.044470954686403275,0.9391109943389893,0.6377177238464355,NA,1,NA,0.6806696653366089,NA,NA,0.6106882095336914,1,0.6654979586601257,1,0.6286139488220215,1,0.6662642359733582,1,NA,NA,1,0,-0.47099998593330383,-0.4620000123977661,-0.45399999618530273,-0.44600000977516174,-0.43700000643730164,NA,0.34709957242012024,1,1,1,-0.17534416913986206,-0.7117106318473816,NA,NA,NA,1,0.8444486260414124
NC,1,1998,1,103,108,0.6676156520843506,-0.17534416913986206,193165,0.332384318113327,0.20671334862709045,0,0,0,1,0,72140.7890625,1076.0699462890625,0.3820575177669525,0.16761565208435059,1,0.16761565208435059,0.6286139488220215,0.16761565208435059,0.028095006942749023,0.004709162749350071,7.893294095993042e-4,193165,0.7778176665306091,0.7793845534324646,-0.17534416913986206,1,0.012681432999670506,0.8501757383346558,0.6377177238464355,0.6377177238464355,1,0.044470954686403275,0.6286139488220215,0.6806696653366089,0.9391109943389893,0.6662642359733582,1,NA,NA,NA,NA,NA,NA,0.6654979586601257,1,1,0,-0.44600000977516174,-0.43700000643730164,NA,NA,NA,-0.45399999618530273,0.3493430018424988,1,1,1,-0.17534416913986206,-0.5110470652580261,-0.7712475657463074,0.7712475657463074,0.45399999618530273,1,0.7793845534324646
NC,2,1982,1,98,103,0.4635351300239563,-0.33379870653152466,60791,0.5364648699760437,0.06350935995578766,1,1,0,0,0,61615.90625,16252.849609375,0.3973080515861511,-0.0364648699760437,0,0,0.6348312497138977,0.0364648699760437,0.001329686725512147,-4.84868542116601e-5,1.7680667951935902e-6,54571,0.5119255185127258,0.5269586443901062,0.06350935995578766,0,0.20149779319763184,0.7638949751853943,0.48647165298461914,NA,1,NA,0.6348312497138977,NA,NA,0.6771278381347656,1,0.7456486821174622,1,1,1,0.7474178671836853,1,NA,NA,0,1,-0.07500000298023224,-0.08299999684095383,-0.09000000357627869,-0.09700000286102295,-0.10400000214576721,NA,0.7558577656745911,1,0,1,0.06350935995578766,-0.003189908340573311,NA,NA,NA,NA,0.4730413854122162
NC,4,1986,1,98,103,0.32233890891075134,-0.186634823679924,23420,0.48298174142837524,-0.1121676042675972,0,1,1,0,0,172335.578125,12429.6181640625,0.07446721941232681,-0.09973841905593872,0,0,0.5565742254257202,0.09973841905593872,0.009947752580046654,-9.92173096165061e-4,9.895777475321665e-5,78800,0.24725507199764252,0.22911368310451508,-0.1121676042675972,0,0.0633859783411026,0.8788411617279053,0.4203863739967346,0.4203863739967346,1,NA,0.5565742254257202,NA,NA,0.5800737142562866,1,0.5806787610054016,1,NA,NA,NA,NA,0.4935877025127411,0,0,1,-0.21699999272823334,-0.23499999940395355,-0.2529999911785126,NA,NA,0.4410000145435333,0.5263398289680481,0,0,0,-0.1121676042675972,-0.19701164960861206,0.6518843770027161,0.6518843770027161,0.4410000145435333,0,0.7708863019943237
NC,7,1996,1,103,108,0.4772574007511139,-0.34329771995544434,57000,0.5227425694465637,0.0341297909617424,1,1,0,0,0,84049.515625,51445.3203125,0.37742751836776733,-0.02274259924888611,0,0,0.5357505679130554,0.02274259924888611,5.172258242964745e-4,-1.1763059774239082e-5,2.6752255166684336e-7,6765,0.9819121360778809,0.8939073085784912,0.0341297909617424,0,0.373706579208374,0.6105483770370483,0.4861823618412018,0.4861823618412018,1,NA,0.5357505679130554,NA,NA,1,1,0.7067567110061646,1,NA,NA,NA,NA,0.5157217979431152,1,0,1,-0.15800000727176666,-0.1550000011920929,-0.15199999511241913,NA,NA,-0.33899998664855957,0.5846670269966125,0,0,0,0.0341297909617424,-0.3163207769393921,-0.5301942825317383,0.5301942825317383,0.33899998664855957,0,0.10609268397092819
NC,9,1984,0,98,103,0.42314577102661133,0.5793378949165344,304215,0.5768542289733887,0.13577093183994293,1,1,0,0,0,165417.890625,6171.455078125,0.4435669779777527,-0.07685422897338867,0,0,0.5007345080375671,0.07685422897338867,0.005906572565436363,-4.539450746960938e-4,3.488759830361232e-5,55414,0.8969693779945374,0.8459134101867676,0.13577093183994293,0,0.033235106617212296,0.8908240795135498,0.3703194260597229,0.3703194260597229,1,NA,0.5007345080375671,NA,NA,0.5131296515464783,1,0.6594091653823853,1,0.6201807260513306,1,NA,NA,0.576370358467102,1,1,0,0.26600000262260437,0.2750000059604645,0.2849999964237213,0.2939999997615814,NA,0.29600000381469727,0.5977292060852051,0,1,1,0.13577093183994293,0.4134506285190582,0.4495442509651184,0.4495442509651184,0.29600000381469727,0,0.15408657491207123
NC,9,1984,1,98,103,0.4507327079772949,-0.3403978943824768,74848,0.5492672920227051,-0.0822327733039856,1,1,0,0,0,274.2309875488281,8805.58203125,0.2581651210784912,-0.04926729202270508,0,0,0.49926552176475525,0.04926729202270508,0.002427265979349613,-1.195848235511221e-4,5.891620730835712e-6,1194,1,0.9842981696128845,-0.0822327733039856,0,0.9436506032943726,0.029387975111603737,0.3703194260597229,0.3703194260597229,0,NA,0.49926552176475525,NA,NA,0.48687034845352173,0,0.34059083461761475,0,0.3798193037509918,0,NA,NA,0.42362961173057556,0,0,0,0.26600000262260437,0.2750000059604645,0.2849999964237213,0.2939999997615814,NA,0.29600000381469727,0.5977292060852051,0,1,0,-0.0822327733039856,0.4134506285190582,0.4495442509651184,0.4495442509651184,0.29600000381469727,NA,0.01570184901356697
NC,9,1994,0,103,108,0.31849485635757446,0.16425107419490814,55034,0.6815051436424255,0.1278303563594818,1,1,0,0,0,87962.3359375,8844.7392578125,0.03642071783542633,-0.18150514364242554,0,0,0.6498780846595764,0.18150514364242554,0.03294411674141884,-0.005979526787996292,0.0010853148996829987,19750,0.7395452260971069,0.7359060645103455,0.1278303563594818,0,0.08519440144300461,0.8472719192504883,0.3857920467853546,0.3857920467853546,1,0.033235106617212296,0.6498780846595764,0.5007345080375671,0.8908240795135498,0.6400947570800781,1,0.6987699270248413,1,0.6953209638595581,1,NA,NA,0.6732155084609985,1,1,0,0.6769999861717224,0.6899999976158142,0.703000009059906,0.7170000076293945,NA,0.30399999022483826,0.48788413405418396,0,1,1,0.1278303563594818,0.8301036953926086,0.4982737898826599,0.4982737898826599,0.30399999022483826,1,0.26409393548965454
NC,13,2002,1,108,1000,0.2444770634174347,-0.194880411028862,1750,0.4010583758354187,-0.11460736393928528,1,1,0,0,0,120383.4921875,1769.0633544921875,0.08027304708957672,-0.12128019332885742,0,0,0.5634892582893372,0.12128019332885742,0.014708884991705418,-0.0017838964704424143,2.1635131270159036e-4,131097,0.006450281012803316,0.013173048384487629,-0.11460736393928528,0,0.014022943563759327,0.954251229763031,0.560606062412262,NA,1,NA,0.5634892582893372,NA,NA,0.5878896713256836,1,0.6371395587921143,1,0.6593331098556519,1,0.5549803376197815,1,NA,NA,0,1,-0.3310000002384186,-0.3409999907016754,-0.35100001096725464,-0.3610000014305115,-0.3709999918937683,NA,NA,1,0,1,-0.11460736393928528,-0.4460600018501282,NA,NA,NA,0,0.9868269562721252
NE,1,2004,0,108,1000,0.39230671525001526,0.2571786046028137,92120,0.3289220333099365,0.17939983308315277,1,1,0,0,0,98314.2109375,71395.1328125,0.07777877151966095,0.043942153453826904,1,0.043942153453826904,0.5595657825469971,0.043942153453826904,0.001930912840180099,8.484847057843581e-5,3.7284244172042236e-6,92120,0.18793274462223053,0.686591625213623,0.2571786046028137,0,0.3876339793205261,0.5337888598442078,0.40630799531936646,0.40630799531936646,1,NA,0.5595657825469971,NA,NA,0.5835563540458679,1,0.7036108374595642,1,0.7127280235290527,1,NA,NA,1,1,0,1,0.48899999260902405,0.48899999260902405,0.48899999260902405,0.48899999260902405,NA,0.3149999976158142,0.6520092487335205,1,1,1,0.2571786046028137,0.5867586135864258,0.3304802477359772,0.3304802477359772,0.3149999976158142,0,0.686591625213623
NE,2,1988,1,98,103,0.5070760250091553,-0.12103354930877686,108627,0.4348123073577881,0.06325563788414001,1,1,0,0,0,181187.984375,54845.38671875,0.18428918719291687,0.0383610725402832,1,0.0383610725402832,0.5067331790924072,0.0383610725402832,0.0014715718571096659,5.64510773983784e-5,2.165523710573325e-6,108627,0.877477765083313,0.8866424560546875,-0.12103354930877686,0,0.2147451788187027,0.7094351649284363,0.3729861080646515,0.3729861080646515,1,NA,0.5067331790924072,NA,NA,0.5805663466453552,1,NA,NA,NA,NA,NA,NA,0.4140966534614563,0,0,0,-0.2070000022649765,-0.2070000022649765,NA,NA,NA,0.3540000021457672,0.583238959312439,1,0,1,-0.12103354930877686,0.35141265392303467,0.6229945421218872,0.6229945421218872,0.3540000021457672,0,0.8866424560546875
NE,2,1988,0,98,103,0.2967606782913208,0.36080166697502136,9252,0.3757292628288269,0.18628573417663574,1,1,0,0,0,120837.2890625,63528.15625,0.17451593279838562,-0.05871358513832092,0,0,0.49326685070991516,0.05871358513832092,0.0034472851548343897,-2.0240247249603271e-4,1.1883774277521297e-5,26881,0.3136521279811859,0.25605401396751404,0.18628573417663574,0,0.3255762457847595,0.6192805767059326,0.3729861080646515,0.3729861080646515,0,NA,0.49326685070991516,NA,NA,0.4194336533546448,0,NA,NA,NA,NA,NA,NA,0.5859033465385437,1,1,0,-0.2070000022649765,-0.2070000022649765,NA,NA,NA,0.3540000021457672,0.583238959312439,1,0,0,0.18628573417663574,0.35141265392303467,0.6229945421218872,0.6229945421218872,0.3540000021457672,0,0.7439459562301636
NE,2,1990,0,98,103,0.43455398082733154,0.30437466502189636,7000,0.5654460191726685,0.11277709156274796,0,1,1,0,0,85180,62384,0.191597580909729,-0.06544601917266846,0,0,0.4194336533546448,0.06544601917266846,0.004283181391656399,-2.8031718102283776e-4,1.8345643184147775e-5,38200,0.20618556439876556,0.1548672616481781,0.11277709156274796,0,0.3952983021736145,0.5397459268569946,0.3729861080646515,0.3729861080646515,0,0.3255762457847595,0.4194336533546448,0.49326685070991516,0.6192805767059326,NA,NA,NA,NA,NA,NA,NA,NA,0.4932668209075928,0,1,0,-0.2070000022649765,NA,NA,NA,NA,-0.2070000022649765,0.5610399842262268,1,0,0,0.11277709156274796,-0.3330868184566498,0.35141265392303467,0.35141265392303467,0.2070000022649765,NA,0.8451327681541443
NE,2,1994,0,103,108,0.22749154269695282,0.30437466502189636,13500,0.5270340442657471,0.1389508694410324,0,1,1,0,0,68438.46875,60877.80078125,0.16542379558086395,-0.19849726557731628,0,0,0.5048181414604187,0.19849726557731628,0.03940116614103317,-0.00782102346420288,0.0015524517511948943,14896,0.5660377144813538,0.4754190742969513,0.1389508694410324,0,0.4228578209877014,0.4753742814064026,0.4106947183609009,0.4106947183609009,1,0.3952983021736145,0.5048181414604187,0.4194336533546448,0.5397459268569946,0.5860153436660767,1,0.656927227973938,1,0.6794036030769348,1,NA,NA,0.4878203272819519,0,0,1,0.6000000238418579,0.6000000238418579,0.6069999933242798,0.6169999837875366,NA,-0.2070000022649765,0.5610191226005554,1,0,0,0.1389508694410324,0.7766414284706116,-0.1760329157114029,0.1760329157114029,0.2070000022649765,0,0.5245809555053711
NE,2,1998,0,103,108,0.29889392852783203,0.2486771047115326,4500,0.4019922912120819,0.12818372249603271,1,1,0,0,0,115327.1171875,5612.88330078125,0.12049338221549988,-0.0735485851764679,0,0,0.656927227973938,0.0735485851764679,0.0054093943908810616,-3.978532913606614e-4,2.926154775195755e-5,52450,0.0654817596077919,0.07901667803525925,0.12818372249603271,0,0.04372513294219971,0.8984140157699585,0.4106947183609009,0.4106947183609009,1,0.4228578209877014,0.656927227973938,0.5048181414604187,0.4753742814064026,0.6794036030769348,1,NA,NA,NA,NA,NA,NA,0.5860153436660767,1,0,1,0.6069999933242798,0.6169999837875366,NA,NA,NA,0.6000000238418579,0.575598955154419,0,1,1,0.12818372249603271,0.7439849376678467,0.6276983618736267,0.6276983618736267,0.6000000238418579,0,0.9209833145141602
NE,3,1990,0,98,103,0.2727949023246765,0.2325640171766281,4950,0.29762130975723267,0.13395538926124573,1,1,0,0,0,91594,56432,0.09860862791538239,-0.021761655807495117,0,0,0.5113383531570435,0.021761655807495117,4.735696711577475e-4,-1.0305659998266492e-5,2.242682199948831e-7,51966,0.10550771653652191,0.0869702696800232,0.13395538926124573,0,0.3737812638282776,0.6066792011260986,0.2708243727684021,0.2708243727684021,1,NA,0.5113383531570435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7903195023536682,1,1,0,0.41999998688697815,NA,NA,NA,NA,0.20999999344348907,0.7132757902145386,1,1,1,0.13395538926124573,0.49310240149497986,0.6805980801582336,0.6805980801582336,0.20999999344348907,0,0.9130297303199768
NH,1,1984,1,98,103,0.5004796385765076,-0.3286984860897064,77648,0.45869603753089905,-0.30803024768829346,1,1,0,0,0,110533.9609375,10063.5224609375,0.020668238401412964,0.021780967712402344,1,0.021780967712402344,0.4077546298503876,0.021780967712402344,4.744105681311339e-4,1.0333121281291824e-5,2.2506537789013237e-7,77648,0.784898579120636,0.8112586736679077,-0.3286984860897064,0,0.0787014290690422,0.8644269704818726,0.32737594842910767,0.32737594842910767,0,NA,0.4077546298503876,NA,NA,0.43645939230918884,0,0.3965401351451874,0,0.4475584924221039,0,NA,NA,0.5521327257156372,1,0,0,0.5590000152587891,0.5590000152587891,0.5590000152587891,0.4779999852180481,NA,-0.15700000524520874,0.45326942205429077,1,1,1,-0.3286984860897064,0.7385441660881042,-0.2547791004180908,0.2547791004180908,0.15700000524520874,0,0.8112586736679077
NH,1,1984,0,98,103,0.25698742270469666,0.24524211883544922,30546,0.42019516229629517,0.21933406591415405,1,1,0,0,0,131432.125,5851.9384765625,0.025908052921295166,-0.1205049455165863,0,0,0.5922453999519348,0.1205049455165863,0.014521442353725433,-0.0017499055247753859,2.1087226923555136e-4,34664,0.6061652302742004,0.46842509508132935,0.21933406591415405,0,0.04010897874832153,0.9008311629295349,0.32737594842910767,0.32737594842910767,1,NA,0.5922453999519348,NA,NA,0.5635405778884888,1,0.6034598350524902,1,0.5524414777755737,1,NA,NA,0.4478672742843628,0,1,0,0.5590000152587891,0.5590000152587891,0.5590000152587891,0.4779999852180481,NA,-0.15700000524520874,0.45326942205429077,1,1,1,0.21933406591415405,0.7385441660881042,-0.2547791004180908,0.2547791004180908,0.15700000524520874,0,0.5315749049186707
NH,1,1990,0,98,103,0.26697447896003723,0.24524211883544922,17388,0.27344682812690735,0.14022059738636017,1,1,0,0,0,91439,45872,0.10502152144908905,-0.0059882402420043945,0,0,0.5524414777755737,0.0059882402420043945,3.585902231861837e-5,-2.1473243805303355e-7,1.2858694109496582e-9,48750,0.2310439944267273,0.2629048228263855,0.14022059738636017,0,0.32414710521698,0.6461389660835266,0.32737594842910767,0.32737594842910767,1,0.04010897874832153,0.5524414777755737,0.5922453999519348,0.9008311629295349,NA,NA,NA,NA,NA,NA,NA,NA,0.6034598350524902,1,1,0,0.4779999852180481,NA,NA,NA,NA,0.5590000152587891,0.44090956449508667,0,0,0,0.14022059738636017,0.5551870465278625,0.8625178337097168,0.8625178337097168,0.5590000152587891,0,0.7370951771736145
NH,1,2002,0,108,1000,0.31385278701782227,0.21677124500274658,142699,0.23125708103179932,0.20039603114128113,1,1,0,0,0,85357.4921875,6945.48095703125,0.016375213861465454,0.0757606029510498,1,0.0757606029510498,0.6015931367874146,0.0757606029510498,0.005739668849855661,4.348407674115151e-4,3.294380076113157e-5,142699,0.8922101855278015,0.9621670842170715,0.21677124500274658,0,0.06671365350484848,0.819887101650238,0.5074242353439331,NA,1,NA,0.6015931367874146,NA,NA,0.6332087516784668,1,0.4868411421775818,0,0.46980375051498413,0,0.5602142214775085,1,NA,NA,0,1,0.5870000123977661,0.5870000123977661,-0.3140000104904175,-0.3140000104904175,0.6230000257492065,NA,0.4612036347389221,1,1,1,0.21677124500274658,0.4764476716518402,NA,NA,NA,NA,0.9621670842170715
NH,1,2006,1,108,1000,0.3452562093734741,-0.3193565607070923,53705,0.5431352853775024,-0.314520001411438,0,1,1,0,0,1620.78369140625,0,0.004836559295654297,-0.1113693118095398,0,0,0.5131588578224182,0.1113693118095398,0.012403124012053013,-0.001381327398121357,1.538374781375751e-4,5000,0.9259259104728699,0.914828360080719,-0.314520001411438,0,0,0.3916040062904358,0.5074242353439331,0.5074242353439331,1,0.0787014290690422,0.5131588578224182,0.4077546298503876,0.8644269704818726,0.5301962494850159,1,0.43978577852249146,0,NA,NA,NA,NA,0.3667912185192108,0,0,1,-0.3140000104904175,-0.3140000104904175,0.6230000257492065,NA,NA,0.5870000123977661,NA,0,1,0,-0.314520001411438,-0.49945807456970215,0.5112374424934387,0.5112374424934387,0.5870000123977661,0,0.08517161756753922
NH,2,1988,0,98,103,0.47190219163894653,0.13176216185092926,38705,0.4108371436595917,0.10054636746644974,1,1,0,0,0,94403.40625,70128.3359375,0.031215794384479523,0.034588396549224854,1,0.034588396549224854,0.5717819333076477,0.034588396549224854,0.0011963571887463331,4.138007716392167e-5,1.4312704479380045e-6,38705,0.9264841079711914,0.9508659839630127,0.13176216185092926,0,0.39639419317245483,0.5336068868637085,0.3513205647468567,0.3513205647468567,1,NA,0.5717819333076477,NA,NA,0.47263413667678833,0,NA,NA,NA,NA,NA,NA,0.7422177791595459,1,1,0,0.5130000114440918,-0.1340000033378601,NA,NA,NA,0.4020000100135803,0.4790763854980469,1,0,0,0.13176216185092926,0.8312222361564636,0.6843989491462708,0.6843989491462708,0.4020000100135803,0,0.9508659839630127
NH,2,1994,0,103,108,0.24104249477386475,0.4799019694328308,27869,0.29200178384780884,0.17146272957324982,0,1,1,0,0,28231.90625,57350.13671875,0.3084392547607422,-0.04780024290084839,0,0,0.5282084941864014,0.04780024290084839,0.0022848632652312517,-1.0921702050836757e-4,5.220600087341154e-6,19278,0.5847566723823547,0.5911086797714233,0.17146272957324982,0,0.6026002168655396,0.29664361476898193,0.5319764018058777,0.5319764018058777,1,0.39639419317245483,0.5282084941864014,0.5717819333076477,0.5336068868637085,0.5374441146850586,1,0.5400925278663635,1,0.5802706480026245,1,NA,NA,0.3667721152305603,0,0,1,0.46299999952316284,0.49300000071525574,0.5230000019073486,0.5529999732971191,NA,-0.1340000033378601,0.5017857551574707,0,1,1,0.17146272957324982,0.4428462088108063,-0.0980425700545311,0.0980425700545311,0.1340000033378601,0,0.40889135003089905
